candidate_index,hyperparameters,validation_year,corridor,pr_auc,pr_auc_gain,roc_auc,run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2019,RUB_KGS,0.8401179254358401,0.11766894584400334,0.6704885343968096,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2019,RUB_KZT,0.889356674463233,0.11476651052880671,0.6848484848484848,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2019,RUB_TJS,0.8559311519186068,0.1294005396737088,0.6936105986919335,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2019,RUB_UZS,0.8498346662716747,0.15187548259820527,0.7087087087087086,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2020,RUB_AMD,0.6950872089154085,0.0800244474091324,0.634871339840284,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2020,RUB_KGS,0.7389171953334782,0.10558386200014491,0.6711273923444976,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2020,RUB_KZT,0.8172547679648461,0.10475476796484606,0.6917535384354606,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2020,RUB_TJS,0.7481281499232139,0.08979481658988053,0.6479623340537203,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2020,RUB_UZS,0.7236675186332998,0.09450085196663316,0.6333804598556441,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2019,RUB_AMD,0.8474554876232901,0.10459834476614727,0.6855049712192569,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2019,RUB_KGS,0.837595852464438,0.11514687287260128,0.6706547025589896,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2019,RUB_KZT,0.8908630369652998,0.11627287303087352,0.6935064935064935,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2019,RUB_TJS,0.8511517640045947,0.12462115175969668,0.689837330202918,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2019,RUB_UZS,0.8493115425304659,0.1513523588569965,0.7091828670776039,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2020,RUB_AMD,0.6953300515707046,0.08026729006442845,0.6362023070097604,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2020,RUB_KGS,0.7391516347071172,0.1058183013737839,0.6713516746411483,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2020,RUB_KZT,0.8173454902474353,0.10484549024743528,0.6916687854902958,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2020,RUB_TJS,0.7485284732589925,0.0901951399256592,0.6488885458474839,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
2,"{""max_depth"": 2, ""min_samples_leaf"": 20}",2020,RUB_UZS,0.724099094815019,0.09493242814835234,0.6338269216459558,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_AMD,0.847855148130273,0.10499800527313008,0.6889063317634745,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_KGS,0.8343614552289328,0.11191247563709605,0.6680790960451977,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_KZT,0.8837639762137071,0.1091738122792808,0.6805194805194806,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
3,"{""max_depth"": 3, ""min_samples_leaf"": 5}",2019,RUB_TJS,0.8539294908618638,0.12739887861696575,0.6911789367767902,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
