hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_TJS,2023,0.6084246171084423,50.57142857142857,116,2.2937853107344632,0.7672413793103449,0.483695652173913,0.5275621118012422
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_UZS,2023,0.6037388279776319,50.57142857142857,113,2.2344632768361583,0.7699115044247787,0.47802197802197804,0.539010989010989
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_AMD,2024,0.6163393586373944,50.57142857142857,62,1.225988700564972,0.8387096774193549,0.27956989247311825,0.5591397849462365
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KGS,2024,0.618436606099357,50.57142857142857,63,1.2457627118644068,0.873015873015873,0.3021978021978022,0.5904928404928405
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KZT,2024,0.6234680215693184,50.57142857142857,59,1.1666666666666667,0.8135593220338984,0.2874251497005988,0.5758113402823981
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_TJS,2024,0.6171318037663707,50.57142857142857,61,1.2062146892655368,0.8688524590163934,0.2864864864864865,0.5797511797511797
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_UZS,2024,0.6194764014878757,50.57142857142857,59,1.1666666666666667,0.864406779661017,0.2914285714285714,0.5909197651663405
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_AMD,2025,0.7932769713158336,50.714285714285715,59,1.1633802816901408,0.8305084745762712,0.32450331125827814,0.6101683222958058
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KGS,2025,0.7413267362582011,50.714285714285715,94,1.8535211267605634,0.8191489361702128,0.4873417721518987,0.6481652680984212
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KZT,2025,0.8294776516832212,50.714285714285715,47,0.9267605633802817,0.7446808510638298,0.23333333333333334,0.5548109965635739
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_TJS,2025,0.7398005933554067,50.714285714285715,112,2.2084507042253523,0.8303571428571429,0.5636363636363636,0.6659645232815965
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_UZS,2025,0.7879957109091646,50.714285714285715,68,1.3408450704225352,0.6911764705882353,0.3357142857142857,0.5697263017356475
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_AMD,2026,0.5913611187763679,32.57142857142857,49,1.5043859649122808,0.7755102040816326,0.3486238532110092,0.5664687893506026
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KGS,2026,0.5851181854522913,32.57142857142857,47,1.442982456140351,0.7872340425531915,0.3523809523809524,0.5852813852813853
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KZT,2026,0.748671534384111,32.57142857142857,10,0.30701754385964913,0.7,0.06422018348623854,0.5026983270372369
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_TJS,2026,0.791274331142884,32.57142857142857,1,0.030701754385964914,1.0,0.009523809523809525,0.5047619047619047
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_UZS,2026,0.7420949043651968,32.57142857142857,5,0.15350877192982457,0.8,0.039603960396039604,0.5110300503734584
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_AMD,2022,0.5853976976699314,50.57142857142857,8,0.15819209039548024,1.0,0.05673758865248227,0.5283687943262412
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KGS,2022,0.6460852672823436,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KZT,2022,0.6108920407056498,50.57142857142857,3,0.059322033898305086,1.0,0.023809523809523808,0.5119047619047619
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_TJS,2022,0.5856131524576004,50.57142857142857,12,0.23728813559322035,1.0,0.08450704225352113,0.5422535211267605
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_UZS,2022,0.6891382418170262,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_AMD,2023,0.5766894345370874,50.57142857142857,25,0.4943502824858757,0.84,0.11602209944751381,0.5277080194207266
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KGS,2023,0.5674284175582214,50.57142857142857,32,0.632768361581921,0.84375,0.14594594594594595,0.5326503923278116
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KZT,2023,0.574802697490144,50.57142857142857,23,0.4548022598870057,0.782608695652174,0.11612903225806452,0.530890603085554
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_TJS,2023,0.5469279995716081,50.57142857142857,46,0.9096045197740114,0.8478260869565217,0.21195652173913043,0.5504227053140096
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_UZS,2023,0.5744647344408914,50.57142857142857,28,0.5536723163841808,0.8928571428571429,0.13736263736263737,0.5456043956043957
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_AMD,2024,0.5452938306300481,50.57142857142857,100,1.9774011299435028,0.82,0.44086021505376344,0.5752688172043011
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KGS,2024,0.5618817719269992,50.57142857142857,84,1.6610169491525424,0.8690476190476191,0.4010989010989011,0.6172161172161172
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KZT,2024,0.5784955723135345,50.57142857142857,67,1.3248587570621468,0.835820895522388,0.33532934131736525,0.5997634360907813
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_TJS,2024,0.5604566161990269,50.57142857142857,81,1.6016949152542375,0.8888888888888888,0.3891891891891892,0.6231660231660232
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_UZS,2024,0.5346098033716361,50.57142857142857,120,2.3728813559322033,0.825,0.5657142857142857,0.6390215264187866
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_AMD,2025,0.7394216276060113,50.714285714285715,8,0.15774647887323942,1.0,0.052980132450331126,0.5264900662251656
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KGS,2025,0.6771964699353122,50.714285714285715,28,0.5521126760563381,0.9285714285714286,0.16455696202531644,0.5710425259564784
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KZT,2025,0.6713027615465282,50.714285714285715,24,0.4732394366197183,0.8333333333333334,0.13333333333333333,0.5460481099656358
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_TJS,2025,0.6770095691257747,50.714285714285715,17,0.3352112676056338,0.9411764705882353,0.09696969696969697,0.5423872875092387
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_UZS,2025,0.7119806406287235,50.714285714285715,4,0.07887323943661971,1.0,0.02857142857142857,0.5142857142857142
