date,corridor,rub_per_unit,message_hit,target_good_now,future_regret_bps,moment_advantage_bps,score,threshold,hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year
2023-01-21,RUB_AMD,0.173289,1,1.0,15.6963223286,2.8433253555,0.5977312275577299,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-11,RUB_AMD,0.195632,0,0.0,69.773861127,-33.1599870467,0.5964139316050608,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-24,RUB_AMD,0.196501,1,1.0,0.0,50.0640901371,0.6291722840536597,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-31,RUB_AMD,0.198523,1,0.0,0.0,-10.077348512,0.6176258642034244,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-15,RUB_AMD,0.209955,1,1.0,0.0,29.0846773209,0.5975945911775081,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-21,RUB_AMD,0.210787,1,1.0,22.9141265828,-15.7821426244,0.6515754311028484,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-28,RUB_AMD,0.21106,0,0.0,134.1798540699,-68.4006833935,0.6080525722240252,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-04,RUB_AMD,0.204938,0,0.0,297.6997921323,-40.7842160115,0.6032190250691464,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-12,RUB_AMD,0.196424,1,1.0,0.0,122.5053357672,0.7015367530871536,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-20,RUB_AMD,0.206794,1,1.0,9.091172858,15.9118262735,0.6265788923217753,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-25,RUB_AMD,0.2072,1,1.0,15.0096525097,-10.1661436359,0.565901859075079,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-30,RUB_AMD,0.207306,1,1.0,0.0,29.5579905513,0.5689030260216243,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-06,RUB_AMD,0.210002,1,0.0,3.5713945581,-5.2544100972,0.5640950136821575,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-16,RUB_AMD,0.217212,1,0.0,37.0605675561,-39.1269267998,0.6686925621487095,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-21,RUB_AMD,0.217613,0,0.0,50.1348724571,-23.3196709715,0.6135612481495452,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-27,RUB_AMD,0.219025,1,0.0,0.0,27.2479386795,0.5916940132362967,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-08,RUB_AMD,0.237417,1,0.0,44.4787020306,-48.0418966936,0.5698885499183699,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-14,RUB_AMD,0.232952,1,1.0,0.0,45.2968223852,0.7222804628312472,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-20,RUB_AMD,0.2355,0,0.0,69.3842887473,-46.7201435368,0.5726838417634563,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-27,RUB_AMD,0.23304,1,1.0,1.6306213526,39.5419097839,0.623946840921508,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-18,RUB_AMD,0.242771,1,1.0,35.8774318185,190.079806041,0.6409396411860864,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-25,RUB_AMD,0.244587,1,1.0,0.0,3.2347286069,0.6165372160556012,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-15,RUB_AMD,0.249096,1,0.0,0.0,-0.728401045,0.5618938125477665,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-21,RUB_AMD,0.250077,0,0.0,82.4146162982,-34.0134299741,0.5945581006704622,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-27,RUB_AMD,0.248221,1,1.0,24.091434649,-6.0812293297,0.6145032517842711,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-03,RUB_AMD,0.244843,0,0.0,534.5466278391,-95.2685561342,0.6025149096325018,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-13,RUB_AMD,0.243883,0,0.0,79.9973757909,102.6042986204,0.6521008449592294,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-19,RUB_AMD,0.242419,0,0.0,145.5331471543,-46.0526393686,0.5589119351404332,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-24,RUB_AMD,0.235469,0,0.0,169.0668410704,1.4861743325,0.5872237285523804,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-31,RUB_AMD,0.231799,0,0.0,149.0515489713,-27.0235196698,0.5717519836189273,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-09,RUB_AMD,0.229056,1,1.0,33.5725761386,21.0111229499,0.5687921596235288,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-14,RUB_AMD,0.228588,0,0.0,337.8567553852,-103.2094306623,0.5876388732466028,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-21,RUB_AMD,0.220028,0,0.0,79.5353318669,4.5168642578,0.5660500832936161,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-28,RUB_AMD,0.220488,1,1.0,22.2687856028,4.2290856173,0.5592024982472363,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-08,RUB_AMD,0.229446,0,0.0,95.2729618298,-78.285892852,0.602777315650997,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-13,RUB_AMD,0.223533,0,0.0,99.4931397154,26.6681114018,0.5958676492614613,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
