outer_fold,corridor,frontier_point_id,common_signal_count,comparison_status,left_hit_rate,right_hit_rate,delta_hit_rate,left_mean_regret_bps,right_mean_regret_bps,delta_mean_regret_bps
outer_2024,RUB_UZS,budget_06,44,active,0.6590909090909091,0.7727272727272727,0.11363636363636365,61.04688729984546,37.11263960988409,-23.934247689961367
outer_2024,RUB_UZS,budget_07,48,active,0.7083333333333334,0.6666666666666666,-0.04166666666666674,58.2494892355,55.69919093225417,-2.5502983032458317
outer_2024,RUB_UZS,budget_08,48,active,0.6666666666666666,0.6875,0.02083333333333337,65.57618055316875,62.70373494333125,-2.8724456098375057
outer_2024,RUB_UZS,budget_09,54,active,0.6296296296296297,0.5925925925925926,-0.03703703703703709,71.38893155726112,74.93966072542037,3.5507291681592505
outer_2024,RUB_UZS,budget_10,54,active,0.6296296296296297,0.5925925925925926,-0.03703703703703709,71.38893155726112,74.93966072542037,3.5507291681592505
outer_2024,RUB_UZS,budget_11,54,active,0.6296296296296297,0.5925925925925926,-0.03703703703703709,71.38893155726112,74.93966072542037,3.5507291681592505
outer_2024,RUB_UZS,budget_12,54,active,0.6296296296296297,0.5925925925925926,-0.03703703703703709,71.38893155726112,74.93966072542037,3.5507291681592505
outer_2024,RUB_UZS,budget_13,54,active,0.6296296296296297,0.5925925925925926,-0.03703703703703709,71.38893155726112,74.93966072542037,3.5507291681592505
outer_2025,RUB_AMD,budget_00,3,active,1.0,1.0,0.0,0.0,0.0,0.0
outer_2025,RUB_AMD,budget_01,6,active,1.0,1.0,0.0,6.165833910616667,6.165833910616667,0.0
outer_2025,RUB_AMD,budget_02,8,active,0.875,1.0,0.125,12.242907603887499,6.646474082487501,-5.596433521399998
outer_2025,RUB_AMD,budget_03,11,active,0.9090909090909091,1.0,0.09090909090909094,14.06627649120909,8.981492529881818,-5.084783961327272
outer_2025,RUB_AMD,budget_04,16,active,0.9375,0.9375,0.0,6.507676201400001,12.5583904523125,6.050714250912499
outer_2025,RUB_AMD,budget_05,20,active,0.9,0.85,-0.050000000000000044,16.509048954279997,18.283388475395,1.774339521115003
outer_2025,RUB_AMD,budget_06,21,active,0.9047619047619048,0.8571428571428571,-0.04761904761904767,15.72290376598095,17.41275092894762,1.6898471629666698
outer_2025,RUB_AMD,budget_07,30,active,0.8,0.8333333333333334,0.033333333333333326,29.626955956550002,20.661335987620003,-8.96561996893
outer_2025,RUB_AMD,budget_08,41,active,0.7317073170731707,0.8048780487804879,0.07317073170731714,41.53489075329757,32.65864448582927,-8.876246267468296
outer_2025,RUB_AMD,budget_09,50,active,0.56,0.68,0.12,68.462207706082,47.573542809128,-20.888664896953998
outer_2025,RUB_AMD,budget_10,50,active,0.48,0.62,0.14,78.522553506056,54.725947211328005,-23.796606294727994
outer_2025,RUB_AMD,budget_11,50,active,0.48,0.62,0.14,78.522553506056,54.725947211328005,-23.796606294727994
outer_2025,RUB_AMD,budget_12,50,active,0.48,0.62,0.14,78.522553506056,54.725947211328005,-23.796606294727994
outer_2025,RUB_AMD,budget_13,50,active,0.48,0.62,0.14,78.522553506056,54.725947211328005,-23.796606294727994
outer_2025,RUB_KGS,budget_00,1,active,1.0,1.0,0.0,0.0,0.0,0.0
outer_2025,RUB_KGS,budget_01,5,active,1.0,1.0,0.0,4.5005202334000005,4.5005202334000005,0.0
outer_2025,RUB_KGS,budget_02,7,active,0.8571428571428571,1.0,0.1428571428571429,12.814056848042858,3.214657309571429,-9.59939953847143
outer_2025,RUB_KGS,budget_03,8,active,0.875,0.875,0.0,11.212299742037501,9.1619387421875,-2.0503609998500014
outer_2025,RUB_KGS,budget_04,15,active,0.9333333333333333,0.8666666666666667,-0.06666666666666665,7.99509516128,12.190813036766666,4.195717875486666
outer_2025,RUB_KGS,budget_05,21,active,0.8571428571428571,0.8095238095238095,-0.04761904761904756,15.945025330114287,16.436082440519048,0.4910571104047605
outer_2025,RUB_KGS,budget_06,23,active,0.8695652173913043,0.8260869565217391,-0.04347826086956519,16.25218809986087,15.077468435347825,-1.174719664513045
outer_2025,RUB_KGS,budget_07,30,active,0.7666666666666667,0.8,0.033333333333333326,28.00207121601333,23.55282496687333,-4.44924624914
outer_2025,RUB_KGS,budget_08,42,active,0.7380952380952381,0.7380952380952381,0.0,41.10558165745715,37.45152964679524,-3.654052010661914
outer_2025,RUB_KGS,budget_09,50,active,0.52,0.72,0.19999999999999996,78.932244933878,46.021148000390006,-32.91109693348799
outer_2025,RUB_KGS,budget_10,51,active,0.5294117647058824,0.6078431372549019,0.07843137254901955,80.59346482297057,67.01399730978824,-13.579467513182337
outer_2025,RUB_KGS,budget_11,51,active,0.5294117647058824,0.6078431372549019,0.07843137254901955,80.59346482297057,67.01399730978824,-13.579467513182337
outer_2025,RUB_KGS,budget_12,51,active,0.5294117647058824,0.6078431372549019,0.07843137254901955,80.59346482297057,67.01399730978824,-13.579467513182337
outer_2025,RUB_KGS,budget_13,51,active,0.5294117647058824,0.6078431372549019,0.07843137254901955,80.59346482297057,67.01399730978824,-13.579467513182337
outer_2025,RUB_KZT,budget_00,3,active,0.6666666666666666,1.0,0.33333333333333337,23.315001666900002,0.0,-23.315001666900002
outer_2025,RUB_KZT,budget_01,5,active,0.8,1.0,0.19999999999999996,24.054143609520004,3.2898632732800004,-20.764280336240002
outer_2025,RUB_KZT,budget_02,7,active,0.7142857142857143,0.8571428571428571,0.1428571428571428,26.111862047942857,14.210623790028572,-11.901238257914285
outer_2025,RUB_KZT,budget_03,10,active,0.8,0.8,0.0,18.27830343356,16.47313240735,-1.805171026210001
outer_2025,RUB_KZT,budget_04,16,active,0.8125,0.75,-0.0625,20.768043540418752,29.12004906276875,8.352005522349998
outer_2025,RUB_KZT,budget_05,21,active,0.8095238095238095,0.7142857142857143,-0.09523809523809523,18.144878120147617,33.79267492979524,15.647796809647623
outer_2025,RUB_KZT,budget_06,26,active,0.7692307692307693,0.7307692307692307,-0.03846153846153855,31.433756424173076,30.074001520565385,-1.3597549036076906
outer_2025,RUB_KZT,budget_07,31,active,0.7419354838709677,0.7741935483870968,0.032258064516129004,33.72703107206129,27.559127123038706,-6.16790394902258
outer_2025,RUB_KZT,budget_08,43,active,0.7209302325581395,0.6744186046511628,-0.046511627906976716,42.006112956355814,49.65665316416976,7.650540207813947
outer_2025,RUB_KZT,budget_09,50,active,0.6,0.64,0.040000000000000036,63.807465875266,60.14127578726799,-3.666190087998004
outer_2025,RUB_KZT,budget_10,50,active,0.58,0.6,0.020000000000000018,70.454152236796,65.760433880736,-4.693718356060003
outer_2025,RUB_KZT,budget_11,50,active,0.58,0.6,0.020000000000000018,70.454152236796,65.760433880736,-4.693718356060003
outer_2025,RUB_KZT,budget_12,50,active,0.58,0.6,0.020000000000000018,70.454152236796,65.760433880736,-4.693718356060003
outer_2025,RUB_KZT,budget_13,50,active,0.58,0.6,0.020000000000000018,70.454152236796,65.760433880736,-4.693718356060003
outer_2025,RUB_TJS,budget_00,0,inactive,,,,,,
outer_2025,RUB_TJS,budget_01,0,inactive,,,,,,
outer_2025,RUB_TJS,budget_02,1,active,1.0,1.0,0.0,49.6305309078,0.0,-49.6305309078
outer_2025,RUB_TJS,budget_03,2,active,1.0,1.0,0.0,24.8152654539,0.0,-24.8152654539
outer_2025,RUB_TJS,budget_04,7,active,1.0,1.0,0.0,7.238929330642857,7.209820128828571,-0.029109201814286223
outer_2025,RUB_TJS,budget_05,15,active,1.0,0.8,-0.19999999999999996,10.630808231799998,27.568049151326665,16.937240919526666
outer_2025,RUB_TJS,budget_06,22,active,0.9545454545454546,0.8636363636363636,-0.09090909090909094,18.039644243054546,21.052330371713634,3.0126861286590874
outer_2025,RUB_TJS,budget_07,29,active,0.8275862068965517,0.8275862068965517,0.0,26.193346709989658,25.14257583952069,-1.0507708704689698
outer_2025,RUB_TJS,budget_08,39,active,0.7948717948717948,0.8205128205128205,0.02564102564102566,29.252856915030762,31.51630678563334,2.263449870602578
outer_2025,RUB_TJS,budget_09,49,active,0.673469387755102,0.7959183673469388,0.12244897959183676,56.90616268852244,39.08767955305102,-17.818483135471425
outer_2025,RUB_TJS,budget_10,50,active,0.66,0.78,0.12,63.286374924739995,42.666255935319995,-20.62011898942
outer_2025,RUB_TJS,budget_11,50,active,0.66,0.78,0.12,63.286374924739995,42.666255935319995,-20.62011898942
outer_2025,RUB_TJS,budget_12,50,active,0.66,0.78,0.12,63.286374924739995,42.666255935319995,-20.62011898942
outer_2025,RUB_TJS,budget_13,50,active,0.66,0.78,0.12,63.286374924739995,42.666255935319995,-20.62011898942
outer_2025,RUB_UZS,budget_00,0,inactive,,,,,,
outer_2025,RUB_UZS,budget_01,0,inactive,,,,,,
outer_2025,RUB_UZS,budget_02,0,inactive,,,,,,
outer_2025,RUB_UZS,budget_03,5,active,0.8,1.0,0.19999999999999996,19.86750936472,8.18912587548,-11.67838348924
outer_2025,RUB_UZS,budget_04,10,active,0.9,0.9,0.0,12.1458851236,20.83276357561,8.68687845201
outer_2025,RUB_UZS,budget_05,16,active,0.875,0.875,0.0,16.79627410291875,21.084288191075,4.288014088156249
outer_2025,RUB_UZS,budget_06,18,active,0.8888888888888888,0.8333333333333334,-0.05555555555555547,14.743717703944444,22.304594636216663,7.560876932272219
outer_2025,RUB_UZS,budget_07,28,active,0.7142857142857143,0.8214285714285714,0.1071428571428571,37.203517434225,23.72651262329643,-13.47700481092857
outer_2025,RUB_UZS,budget_08,35,active,0.6571428571428571,0.7714285714285715,0.11428571428571432,46.09528489195428,25.796531616182858,-20.29875327577142
outer_2025,RUB_UZS,budget_09,51,active,0.5294117647058824,0.5882352941176471,0.05882352941176472,72.25336990814509,67.11206612897843,-5.1413037791666625
outer_2025,RUB_UZS,budget_10,52,active,0.5,0.5576923076923077,0.05769230769230771,82.43075024424806,69.59750889068846,-12.8332413535596
outer_2025,RUB_UZS,budget_11,52,active,0.5,0.5576923076923077,0.05769230769230771,82.43075024424806,69.59750889068846,-12.8332413535596
outer_2025,RUB_UZS,budget_12,52,active,0.5,0.5576923076923077,0.05769230769230771,82.43075024424806,69.59750889068846,-12.8332413535596
outer_2025,RUB_UZS,budget_13,52,active,0.5,0.5576923076923077,0.05769230769230771,82.43075024424806,69.59750889068846,-12.8332413535596
outer_2026,RUB_AMD,budget_00,0,inactive,,,,,,
outer_2026,RUB_AMD,budget_01,3,active,1.0,0.3333333333333333,-0.6666666666666667,0.0,63.096124282666665,63.096124282666665
outer_2026,RUB_AMD,budget_02,3,active,1.0,0.6666666666666666,-0.33333333333333337,0.0,41.40029526393334,41.40029526393334
outer_2026,RUB_AMD,budget_03,8,active,0.875,0.875,0.0,15.525110723975,15.525110723975,0.0
outer_2026,RUB_AMD,budget_04,14,active,0.7857142857142857,0.8571428571428571,0.0714285714285714,21.18448010714286,14.501741384092858,-6.682738723050003
outer_2026,RUB_AMD,budget_05,16,active,0.8125,0.875,0.0625,21.3806441310875,12.689023711081251,-8.691620420006249
outer_2026,RUB_AMD,budget_06,21,active,0.7619047619047619,0.8095238095238095,0.04761904761904767,26.800066895871428,23.391337731795236,-3.408729164076192
outer_2026,RUB_AMD,budget_07,25,active,0.76,0.76,0.0,27.539810421724,29.017767980076002,1.4779575583520028
outer_2026,RUB_AMD,budget_08,27,active,0.7777777777777778,0.7407407407407407,-0.03703703703703709,24.976154195466666,30.4793813227963,5.503227127329634
outer_2026,RUB_AMD,budget_09,33,active,0.5454545454545454,0.5454545454545454,0.0,59.679553138593946,64.16287334720303,4.483320208609086
outer_2026,RUB_AMD,budget_10,33,active,0.5454545454545454,0.5454545454545454,0.0,59.679553138593946,64.16287334720303,4.483320208609086
outer_2026,RUB_AMD,budget_11,33,active,0.5454545454545454,0.5454545454545454,0.0,59.679553138593946,64.16287334720303,4.483320208609086
outer_2026,RUB_AMD,budget_12,33,active,0.5454545454545454,0.5454545454545454,0.0,59.679553138593946,64.16287334720303,4.483320208609086
outer_2026,RUB_AMD,budget_13,33,active,0.5454545454545454,0.5454545454545454,0.0,59.679553138593946,64.16287334720303,4.483320208609086
outer_2026,RUB_KGS,budget_00,0,inactive,,,,,,
outer_2026,RUB_KGS,budget_01,1,active,1.0,0.0,-1.0,0.0,106.3714018184,106.3714018184
outer_2026,RUB_KGS,budget_02,5,active,1.0,0.8,-0.19999999999999996,8.998687149899999,20.82478912256,11.82610197266
outer_2026,RUB_KGS,budget_03,8,active,0.875,0.875,0.0,17.916961184300003,18.452848078549998,0.5358868942499946
outer_2026,RUB_KGS,budget_04,14,active,0.9285714285714286,0.9285714285714286,0.0,16.47957894207143,17.199698743485715,0.7201198014142847
outer_2026,RUB_KGS,budget_05,17,active,0.8235294117647058,0.9411764705882353,0.11764705882352944,23.500082223658826,14.266640342170588,-9.233441881488238
outer_2026,RUB_KGS,budget_06,21,active,0.8095238095238095,0.8571428571428571,0.04761904761904756,28.119466142476192,24.10465331355238,-4.014812828923812
outer_2026,RUB_KGS,budget_07,26,active,0.8076923076923077,0.7692307692307693,-0.038461538461538436,28.664662008919233,32.1308858658577,3.4662238569384662
outer_2026,RUB_KGS,budget_08,27,active,0.7777777777777778,0.7777777777777778,0.0,36.092432255022224,30.265651399866666,-5.826780855155558
outer_2026,RUB_KGS,budget_09,33,active,0.5151515151515151,0.5151515151515151,0.0,65.41269905480303,69.37202313253637,3.959324077733342
outer_2026,RUB_KGS,budget_10,33,active,0.5151515151515151,0.5151515151515151,0.0,65.41269905480303,69.37202313253637,3.959324077733342
outer_2026,RUB_KGS,budget_11,33,active,0.5151515151515151,0.5151515151515151,0.0,65.41269905480303,69.37202313253637,3.959324077733342
outer_2026,RUB_KGS,budget_12,33,active,0.5151515151515151,0.5151515151515151,0.0,65.41269905480303,69.37202313253637,3.959324077733342
outer_2026,RUB_KGS,budget_13,33,active,0.5151515151515151,0.5151515151515151,0.0,65.41269905480303,69.37202313253637,3.959324077733342
outer_2026,RUB_KZT,budget_00,0,inactive,,,,,,
outer_2026,RUB_KZT,budget_01,0,inactive,,,,,,
outer_2026,RUB_KZT,budget_02,2,active,1.0,1.0,0.0,0.0,12.4461961313,12.4461961313
outer_2026,RUB_KZT,budget_03,5,active,0.8,0.8,0.0,36.046472327139995,41.21437989748,5.167907570340006
outer_2026,RUB_KZT,budget_04,7,active,0.7142857142857143,0.7142857142857143,0.0,56.35938380091428,45.41121805984285,-10.948165741071428
outer_2026,RUB_KZT,budget_05,11,active,0.6363636363636364,0.7272727272727273,0.09090909090909094,59.52363628384546,38.96888337067273,-20.554752913172734
outer_2026,RUB_KZT,budget_06,16,active,0.6875,0.8125,0.125,46.775296381587495,35.8057619105375,-10.969534471049997
outer_2026,RUB_KZT,budget_07,20,active,0.8,0.8,0.0,33.917794531295,34.426982564759996,0.5091880334649943
outer_2026,RUB_KZT,budget_08,23,active,0.7391304347826086,0.8260869565217391,0.08695652173913049,39.003479930652176,28.28022129463478,-10.723258636017395
outer_2026,RUB_KZT,budget_09,33,active,0.5757575757575758,0.5151515151515151,-0.06060606060606066,73.73441044617273,86.42075825293333,12.686347806760594
outer_2026,RUB_KZT,budget_10,33,active,0.5757575757575758,0.5151515151515151,-0.06060606060606066,73.73441044617273,86.42075825293333,12.686347806760594
outer_2026,RUB_KZT,budget_11,33,active,0.5757575757575758,0.5151515151515151,-0.06060606060606066,73.73441044617273,86.42075825293333,12.686347806760594
outer_2026,RUB_KZT,budget_12,33,active,0.5757575757575758,0.5151515151515151,-0.06060606060606066,73.73441044617273,86.42075825293333,12.686347806760594
outer_2026,RUB_KZT,budget_13,33,active,0.5757575757575758,0.5151515151515151,-0.06060606060606066,73.73441044617273,86.42075825293333,12.686347806760594
outer_2026,RUB_TJS,budget_00,3,active,1.0,0.3333333333333333,-0.6666666666666667,0.0,64.2846246715,64.2846246715
outer_2026,RUB_TJS,budget_01,4,active,1.0,0.75,-0.25,0.0,21.623467596325,21.623467596325
outer_2026,RUB_TJS,budget_02,8,active,0.875,0.875,0.0,15.359141147875,15.359141147875,0.0
outer_2026,RUB_TJS,budget_03,12,active,0.9166666666666666,0.9166666666666666,0.0,16.935991292008335,14.787631297958333,-2.1483599940500024
outer_2026,RUB_TJS,budget_04,16,active,0.875,0.9375,0.0625,17.7058625665625,13.055843782931248,-4.650018783631253
outer_2026,RUB_TJS,budget_05,19,active,0.7894736842105263,0.8947368421052632,0.10526315789473684,22.09825785563684,14.91020005605263,-7.188057799584211
outer_2026,RUB_TJS,budget_06,23,active,0.8260869565217391,0.782608695652174,-0.04347826086956519,22.08422784253478,24.257343998043478,2.1731161555086977
outer_2026,RUB_TJS,budget_07,25,active,0.8,0.76,-0.040000000000000036,25.140053943848002,28.033368903764003,2.893314959916001
outer_2026,RUB_TJS,budget_08,27,active,0.7407407407407407,0.8148148148148148,0.07407407407407407,35.92490139317037,26.30461139918518,-9.620289993985192
outer_2026,RUB_TJS,budget_09,33,active,0.5454545454545454,0.5454545454545454,0.0,58.503573591260604,62.919808408427286,4.416234817166682
outer_2026,RUB_TJS,budget_10,33,active,0.5454545454545454,0.5454545454545454,0.0,58.503573591260604,62.919808408427286,4.416234817166682
outer_2026,RUB_TJS,budget_11,33,active,0.5454545454545454,0.5454545454545454,0.0,58.503573591260604,62.919808408427286,4.416234817166682
outer_2026,RUB_TJS,budget_12,33,active,0.5454545454545454,0.5454545454545454,0.0,58.503573591260604,62.919808408427286,4.416234817166682
outer_2026,RUB_TJS,budget_13,33,active,0.5454545454545454,0.5454545454545454,0.0,58.503573591260604,62.919808408427286,4.416234817166682
outer_2026,RUB_UZS,budget_00,2,active,1.0,0.0,-1.0,15.3350315976,135.8885152903,120.55348369270001
outer_2026,RUB_UZS,budget_01,5,active,0.8,0.8,0.0,35.92036431264,29.786351673600002,-6.1340126390399945
outer_2026,RUB_UZS,budget_02,7,active,0.8571428571428571,0.8571428571428571,0.0,25.65740308045714,25.65740308045714,0.0
outer_2026,RUB_UZS,budget_03,12,active,0.6666666666666666,0.8333333333333334,0.16666666666666674,33.67227382753334,26.14609061615,-7.526183211383337
outer_2026,RUB_UZS,budget_04,18,active,0.7777777777777778,0.8333333333333334,0.05555555555555558,25.34683042710556,20.747819938383333,-4.599010488722225
outer_2026,RUB_UZS,budget_05,21,active,0.7619047619047619,0.7619047619047619,0.0,24.678467692433337,23.903955912442854,-0.7745117799904833
outer_2026,RUB_UZS,budget_06,24,active,0.75,0.7083333333333334,-0.04166666666666663,25.954597115879167,29.90041691835833,3.945819802479164
outer_2026,RUB_UZS,budget_07,26,active,0.7692307692307693,0.6923076923076923,-0.07692307692307698,28.297145275611538,32.16860599638846,3.87146072077692
outer_2026,RUB_UZS,budget_08,28,active,0.7857142857142857,0.7857142857142857,0.0,27.910596940857143,25.89582090297143,-2.0147760378857136
outer_2026,RUB_UZS,budget_09,33,active,0.5151515151515151,0.5151515151515151,0.0,71.08958939607272,73.38826740900909,2.2986780129363638
outer_2026,RUB_UZS,budget_10,33,active,0.5151515151515151,0.5151515151515151,0.0,71.08958939607272,73.38826740900909,2.2986780129363638
outer_2026,RUB_UZS,budget_11,33,active,0.5151515151515151,0.5151515151515151,0.0,71.08958939607272,73.38826740900909,2.2986780129363638
outer_2026,RUB_UZS,budget_12,33,active,0.5151515151515151,0.5151515151515151,0.0,71.08958939607272,73.38826740900909,2.2986780129363638
outer_2026,RUB_UZS,budget_13,33,active,0.5151515151515151,0.5151515151515151,0.0,71.08958939607272,73.38826740900909,2.2986780129363638
