hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,signals,signals_per_week,suppressed_by_cooldown,signal_active,signal_hits,false_pushes,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean,future_regret_bps_mean,client_advantage_rub_mean,client_regret_rub_mean
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2025,0.7941494524046974,50.714285714285715,54,34,0.6704225352112676,20,True,26,8,0.7647058823529411,0.6000353719173557,0.8756316189075565,0.23529411764705888,0.6181176470588235,0.47058823529411764,0.7647058823529411,1.2371526456033497,16.287748707702942,32.872987288617644,162.87748707702943,328.72987288617645
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2025,0.7885510114519886,50.714285714285715,54,34,0.6704225352112676,20,True,28,6,0.8235294117647058,0.6648593225994784,0.9165114439643032,0.17647058823529416,0.6428823529411765,0.5,0.7647058823529411,1.280995516515692,22.68418623560294,24.350580004847057,226.8418623560294,243.5058000484706
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2025,0.8345342600176437,50.714285714285715,27,19,0.37464788732394366,8,True,17,2,0.8947368421052632,0.6860544950515831,0.9706420586049034,0.10526315789473684,0.6076842105263158,0.42105263157894735,0.7894736842105263,1.4723713840291008,34.369244207705265,21.170765255163158,343.69244207705265,211.70765255163158
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2025,0.7838817875090288,50.714285714285715,55,35,0.6901408450704225,20,True,29,6,0.8285714285714286,0.6731739236041119,0.9189747005514327,0.17142857142857137,0.6758857142857141,0.5428571428571428,0.8,1.225904633074062,21.159748017888568,23.105571220740003,211.59748017888566,231.05571220740006
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2025,0.8563914487487525,50.714285714285715,18,14,0.27605633802816903,4,True,13,1,0.9285714285714286,0.6853073044604219,0.9872781138877085,0.0714285714285714,0.57,0.2857142857142857,0.7857142857142857,1.629072681704261,27.716052050749997,12.181742157507143,277.1605205075,121.81742157507144
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2026,0.8656067587994659,32.57142857142857,2,2,0.06140350877192983,0,True,2,0,1.0,0.3423719528896193,1.0,0.0,0.665,0.0,1.0,1.5037593984962405,6.380797820850001,0.0,63.80797820850001,0.0
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2026,0.8381553622618161,32.57142857142857,11,9,0.27631578947368424,2,True,8,1,0.8888888888888888,0.5649937852319398,0.9801096286728695,0.11111111111111116,0.6653333333333332,0.3333333333333333,1.0,1.3360053440213762,5.924142250166666,16.52777413193333,59.241422501666655,165.27774131933333
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2026,0.7177621334821713,32.57142857142857,42,25,0.7675438596491229,17,True,19,6,0.76,0.5656994004476144,0.8850384226967326,0.24,0.68168,0.52,0.84,1.1148926182372962,-5.595716651572002,35.883201536200005,-55.95716651572002,358.83201536200005
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2026,0.8173994890297,32.57142857142857,19,15,0.46052631578947373,4,True,13,2,0.8666666666666667,0.6211750079348376,0.9626395301086408,0.1333333333333333,0.6658666666666667,0.4666666666666667,0.8666666666666667,1.3015618742490989,5.617845251573336,16.412684739386666,56.17845251573336,164.12684739386665
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2026,0.8353015200538443,32.57142857142857,11,9,0.27631578947368424,2,True,8,1,0.8888888888888888,0.5649937852319398,0.9801096286728695,0.11111111111111116,0.6506666666666667,0.3333333333333333,0.8888888888888888,1.3661202185792347,-10.959278385755557,25.38924685298889,-109.59278385755557,253.8924685298889
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2022,0.85389414688271,50.57142857142857,6,4,0.07909604519774012,2,True,2,2,0.5,0.15003570882017145,0.8499642911798285,0.5,0.578,0.25,1.0,0.8650519031141869,205.81390753042498,70.01513029445,2058.1390753042497,700.1513029445
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2022,0.8487993934157861,50.57142857142857,6,4,0.07909604519774012,2,True,1,3,0.25,0.045586062644636216,0.6993639475573634,0.75,0.561,0.0,1.0,0.445632798573975,227.7967475089,195.60083744065003,2277.9674750890003,1956.0083744065003
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2022,0.8315553473658699,50.57142857142857,10,8,0.15819209039548024,2,True,5,3,0.625,0.3057378545838018,0.863158240538479,0.375,0.50325,0.125,0.8156249999999972,1.2419274714356683,186.5162516151125,57.5914216482125,1865.162516151125,575.9142164821251
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2022,0.8628757347751681,50.57142857142857,7,5,0.09887005649717515,2,True,2,3,0.4,0.11761823115925325,0.769280067791163,0.6,0.5828,0.2,1.0,0.6863417982155113,242.48681163726002,87.19778592356,2424.8681163726,871.9778592356
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2022,0.8290745242214728,50.57142857142857,9,6,0.11864406779661017,3,True,2,4,0.3333333333333333,0.09676933255921684,0.7000116786584712,0.6666666666666667,0.5356666666666667,0.16666666666666666,0.8333333333333334,0.6222775357809582,162.9324621336,134.12699841501666,1629.324621336,1341.2699841501667
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2023,0.6257986121614667,50.57142857142857,99,42,0.8305084745762712,57,True,27,15,0.6428571428571429,0.49166089287079373,0.7701100749837315,0.3571428571428571,0.7254761904761905,0.6190476190476191,0.8333333333333334,0.8861174926156876,4.265416391507144,51.63176914104048,42.654163915071436,516.3176914104048
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2023,0.6774399538417747,50.57142857142857,79,38,0.7514124293785311,41,True,31,7,0.8157894736842105,0.6658083165848865,0.9077835154674251,0.1842105263157895,0.7380526315789474,0.631578947368421,0.8421052631578947,1.1053269628467517,17.3471575303921,31.350293260747367,173.47157530392099,313.50293260747367
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2023,0.6147379371068726,50.57142857142857,90,40,0.7909604519774012,50,True,26,14,0.65,0.4950559699353738,0.7786566682895085,0.35,0.6149000000000001,0.486875,0.725,1.0570824524312894,8.78534836626,69.798954384985,87.85348366259998,697.98954384985
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2023,0.5624478977002207,50.57142857142857,145,47,0.9293785310734464,98,True,35,12,0.7446808510638298,0.604915508600796,0.8474699395361626,0.25531914893617025,0.737404255319149,0.6382978723404256,0.8297872340425532,1.009867851578279,4.130125201002126,54.909973127610634,41.30125201002125,549.0997312761064
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2023,0.5853099920972962,50.57142857142857,128,45,0.8898305084745763,83,True,32,13,0.7111111111111111,0.5663118252773978,0.8227008196809985,0.28888888888888886,0.7283999999999998,0.6444444444444445,0.8222222222222222,0.9762645676978464,-0.33920380617111207,65.15239294506667,-3.392038061711121,651.5239294506666
