candidate_index,hyperparameters,validation_year,corridor,pr_auc,pr_auc_gain,roc_auc,run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_KGS,0.7729811703001781,0.09951178254507609,0.6389393939393938,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_KZT,0.8359886072998286,0.11353962770799186,0.6728148886673313,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_TJS,0.7887786524269049,0.10435242291870817,0.6463955206470178,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2021,RUB_UZS,0.7825846669574644,0.07646221797787256,0.6101477199743095,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_AMD,0.8541562495757473,0.11129910671860443,0.6915227629513343,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_KGS,0.8390070622623191,0.1165580826704824,0.6640079760717846,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_KZT,0.8864357689724465,0.11184560503802021,0.6789802789802789,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_TJS,0.8546068839479826,0.12807627170308455,0.6849740063726313,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2019,RUB_UZS,0.8404563136852659,0.14249713001179642,0.6899004267425318,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_AMD,0.694715086555227,0.07965232504895081,0.6252587991718427,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_KGS,0.7284087974384484,0.09507546410511514,0.6533343301435406,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",2020,RUB_KZT,0.8064958415489105,0.0939958415489105,0.6717518433765574,20260906_h015_temporal_v3_implied_usd_rf,H015_compact_fx_decomposition,random_forest,full_market_with_fx_and_implied_usd,message_hit,pooled_with_corridor_thresholds,outer_2025,2025,False,10d14213e118585ccaa286e9,3,temporal_v3
